10, 406, 272
11, 295, 298
12, 253, 347
13, 326, 278
14, 311, 244
15, 302, 288
16, 336, 274
17, 358, 323
18, 355, 328
19, 386, 292
20, 358, 362
21, 496, 355
22, 426, 376
23, 490, 377
24, 407, 372
25, 427, 407
26, 487, 426
27, 496, 483
28, 614, 611
29, 542, 493
30, 548, 482
31, 584, 488
32, 569, 492
33, 631, 495
34, 589, 474
35, 586, 603
36, 599, 587
37, 705, 550
38, 650, 551
39, 670, 515
40, 696, 577
41, 674, 546
42, 650, 609
43, 747, 656
44, 767, 593
45, 743, 647
46, 788, 660
47, 746, 642
48, 779, 819
49, 800, 705
50, 837, 769
51, 799, 766
52, 814, 735
53, 913, 687
54, 802, 822
55, 881, 788
56, 833, 750
57, 929, 813
58, 892, 836
59, 914, 822
60, 892, 795
61, 910, 811
62, 949, 910
63, 964, 885
64, 974, 893
65, 965, 853
66, 1007, 845
67, 1030, 883
68, 994, 884
69, 1029, 974
70, 1045, 938
71, 1045, 917
72, 1080, 994
73, 1073, 923
74, 1104, 1053
75, 1107, 1009
76, 870, 750
77, 870, 777
78, 871, 764
79, 861, 879
80, 902, 793
81, 939, 788
82, 887, 845
83, 935, 829
84, 931, 867
85, 935, 831
86, 947, 945
87, 956, 875
88, 941, 947
89, 982, 880
90, 1070, 880
91, 1279, 993
92, 1125, 1214
93, 1176, 936
94, 1115, 917
95, 1045, 1174
96, 1074, 966
97, 1079, 957
98, 1048, 1294
99, 1144, 974
100, 1071, 977
101, 1085, 1023
102, 1296, 1086
103, 1381, 1290
104, 1773, 1040
105, 1185, 1101
106, 1144, 1174
107, 1194, 1080
108, 1138, 1055
109, 1178, 1069
110, 1168, 1119
111, 1195, 1086
112, 1206, 1194
113, 1217, 1056
114, 1211, 1149
115, 1258, 1096
116, 1227, 1110
117, 1256, 1179
118, 1297, 1146
119, 1369, 1278
120, 1276, 1256
121, 1499, 1258
122, 1444, 1337
123, 1403, 1180
124, 1311, 1188
125, 1325, 1143
126, 1346, 1357
127, 1370, 1224
128, 1357, 1278
129, 1385, 1233
130, 1196, 1060
131, 1119, 1009
132, 1118, 1018
133, 1137, 1021
134, 1157, 1012
135, 1158, 1045
136, 1155, 1029
137, 1166, 1090
138, 1166, 1100
139, 1178, 1123
140, 1349, 1052
141, 1212, 1076
142, 1208, 1130
143, 1216, 1256
144, 1229, 1231
145, 1258, 1273
146, 1232, 1565
147, 1257, 1182
148, 1312, 1210
149, 1269, 1107
150, 1267, 1170
151, 1272, 1287
152, 1280, 1166
153, 1294, 1205
154, 1368, 1216
155, 1397, 1174
156, 1311, 1356
157, 1353, 1218
158, 1379, 1271
159, 1615, 1238
160, 1344, 1367
161, 1350, 1166
162, 1371, 1488
163, 1384, 1363
164, 1377, 1295
165, 1388, 1007
166, 1217, 1059
167, 1232, 1115
168, 1175, 1073
169, 1185, 1022
170, 1209, 1082
171, 1194, 1063
172, 1277, 1128
173, 1220, 1207
174, 1430, 1200
175, 1220, 1144
176, 1423, 1253
177, 1241, 1191
178, 1247, 1172
179, 1258, 1122
180, 1262, 1147
181, 1269, 1134
182, 1288, 1130
183, 1287, 1129
184, 1316, 1230
185, 1303, 1146
186, 1303, 1105
187, 1308, 1168
188, 1337, 1195
189, 1340, 1142
190, 1340, 1196
191, 1342, 1313
192, 1337, 1193
193, 1352, 1250
194, 1363, 1195
195, 1186, 1033
196, 1225, 1073
197, 1215, 1083
198, 1197, 1098
199, 1226, 1057
200, 1223, 1061
201, 1245, 1107
202, 1247, 1110
203, 1254, 1123
204, 1223, 1089
205, 1258, 1083
206, 1262, 1088
207, 1328, 1118
208, 1334, 1137
209, 1301, 1166
210, 1328, 1464
211, 1279, 1320
212, 1266, 1217
213, 1376, 1207
214, 1637, 1189
215, 1321, 1390
216, 1318, 1167
217, 1396, 1191
218, 1326, 1171
219, 1326, 1214
220, 1430, 1453
221, 1335, 1046
222, 1177, 1088
223, 1182, 1110
224, 1175, 1020
225, 1200, 1042
226, 1175, 1063
227, 1217, 1045
228, 1188, 1059
229, 1208, 1286
230, 1276, 1100
231, 1242, 1158
232, 1227, 1074
233, 1252, 1096
234, 1339, 1136
235, 1261, 1124
236, 1282, 1216
237, 1249, 1072
238, 1294, 1059
239, 1250, 1094
240, 1289, 1067
241, 1283, 1085
242, 1556, 1181
243, 1435, 1077
244, 1369, 1139
245, 1295, 1051
246, 1151, 977
247, 1200, 980
248, 1295, 1184
249, 1187, 981
250, 1160, 1016
251, 1157, 1034
252, 1189, 1051
253, 1263, 1070
254, 1167, 805
255, 956, 1199
256, 1025, 857
257, 996, 841
258, 969, 837
259, 973, 833
260, 973, 851
261, 976, 866
262, 971, 833
263, 997, 876
264, 981, 845
265, 995, 932
266, 986, 852
267, 999, 855
268, 1000, 861
269, 1004, 903
270, 1137, 860
271, 1020, 907
272, 1023, 871
273, 1109, 880
274, 1020, 973
275, 1054, 924
276, 1048, 891
277, 1167, 923
278, 1028, 913
279, 1201, 918
280, 1050, 992
281, 1079, 904
282, 1068, 894
283, 1055, 920
284, 1062, 937
285, 1105, 941
286, 1081, 1202
287, 1095, 996
288, 1256, 951
289, 1166, 945
290, 1248, 998
291, 1103, 1047
292, 1139, 1050
293, 1119, 1429
294, 1226, 1008
295, 1190, 1013
296, 1111, 1030
297, 1176, 1016
298, 1130, 957
299, 1141, 1004
300, 1261, 1083
301, 1146, 993
302, 1139, 996
303, 1174, 1047
304, 1122, 979
305, 1195, 1114
306, 1128, 1078
307, 1145, 1058
308, 1136, 1026
309, 1199, 1021
310, 1142, 1000
311, 1167, 1047
312, 1203, 1037
313, 1207, 1003
314, 1166, 1042
315, 1231, 1061
316, 1217, 1092
317, 1178, 1094
318, 1432, 1043
319, 1185, 1084
320, 1190, 1101
321, 1192, 1082
322, 1186, 1006
323, 1351, 1108
324, 1225, 1120
325, 1221, 1228
326, 1223, 1059
327, 1211, 1113
328, 1204, 1054
329, 1223, 1073
330, 1220, 1046
331, 1294, 1115
332, 1227, 1056
333, 1225, 1062
334, 1236, 1103
335, 1244, 1107
336, 1231, 1082
337, 1247, 1085
338, 1238, 1130
339, 1261, 1087
340, 1468, 1079
341, 1277, 1072
342, 1262, 1117
343, 1258, 1148
344, 1268, 1081
345, 1264, 1082
346, 1346, 1185
347, 1323, 1114
348, 20307, 1146
349, 1568, 1893
350, 1485, 1179
351, 1350, 1274
352, 1571, 1237
353, 1328, 1446
354, 1349, 1169
355, 1354, 1147
356, 1394, 1166
357, 1576, 1167
358, 1354, 1180
359, 1319, 1194
360, 1385, 1148
361, 1361, 1231
362, 1401, 1192
363, 1659, 1144
364, 1615, 1590
365, 1380, 1208
366, 1459, 1244
367, 1339, 1253
368, 1472, 1180
369, 1510, 1266
370, 1548, 1260
371, 1653, 1264
372, 1463, 1184
373, 1369, 1178
374, 1436, 1314
375, 1496, 1297
376, 1395, 1178
377, 1386, 1290
378, 1400, 1187
379, 1404, 1210
380, 1408, 1234
381, 1411, 1303
382, 1461, 1224
383, 1432, 1249
384, 1427, 1317
385, 1422, 1279
386, 1425, 1222
387, 1407, 1226
388, 1437, 1243
389, 1435, 1247
390, 1434, 1344
391, 1822, 1496
392, 1565, 1276
393, 1479, 1365
394, 1610, 1358
395, 2291, 1334
396, 1487, 1401
397, 1944, 1371
398, 1505, 1356
399, 1487, 1262
400, 1478, 1355
401, 1469, 1426
402, 1543, 1306
403, 1450, 1366
404, 1541, 1297
405, 1576, 1357
406, 1503, 1287
407, 1536, 1284
408, 1563, 1362
409, 1643, 1297
410, 1505, 1306
411, 1544, 1301
412, 1960, 1333
413, 1506, 1362
414, 1525, 1297
415, 1520, 1332
416, 1534, 1321
417, 1524, 1309
418, 1540, 1319
419, 1530, 1403
420, 1549, 1336
421, 1544, 1346
422, 1559, 1378
423, 1552, 1388
424, 1552, 1351
425, 1547, 1348
426, 1576, 1383
427, 1618, 1446
428, 1574, 1443
429, 1606, 1423
430, 1639, 1379
431, 1692, 1462
432, 1645, 1360
433, 1590, 1446
434, 1665, 1380
435, 1602, 1373
436, 1602, 1529
437, 1647, 1732
438, 1624, 1405
439, 1620, 1417
440, 1637, 1413
441, 1618, 1454
442, 1626, 1812
443, 1720, 1504
444, 1642, 1434
445, 1627, 1416
446, 1729, 1429
447, 1648, 1440
448, 1646, 1466
449, 1637, 1419
450, 1668, 1425
451, 1650, 1413
452, 1662, 1412
453, 1656, 1426
454, 1674, 1454
455, 1668, 1443
456, 1682, 1470
457, 1669, 1511
458, 1756, 1489
459, 1784, 1632
460, 1779, 1531
461, 1764, 1477
462, 1695, 1525
463, 1728, 1524
464, 1701, 1482
465, 1700, 1466
466, 1724, 1507
467, 1751, 1549
468, 1716, 1494
469, 1921, 1456
470, 1778, 1586
471, 1729, 1540
472, 1779, 1750
473, 1885, 1597
474, 1744, 1701
475, 1775, 1542
476, 1807, 1491
477, 1737, 1494
478, 1749, 1507
479, 1746, 1526
480, 1758, 1517
481, 1754, 1537
482, 1778, 1565
483, 1764, 1535
484, 1773, 1559
485, 1772, 1559
486, 1823, 1573
487, 1843, 1620
488, 1879, 1630
489, 1779, 1690
490, 1789, 1601
491, 1821, 1530
492, 1854, 1545
493, 1832, 1544
494, 2238, 1552
495, 1801, 1678
496, 1862, 1613
497, 1864, 1784
498, 2295, 1663
499, 1935, 1572
500, 2079, 1642
501, 1824, 1663
502, 1844, 1575
503, 1844, 1564
504, 1853, 1588
505, 1845, 1580
506, 1851, 1602
507, 1857, 1594
508, 1850, 1574
509, 1853, 1630
510, 1877, 1670
511, 2064, 1640
512, 1909, 1576
513, 1882, 1612
514, 1951, 1670
515, 1931, 1682
516, 1892, 1638
517, 1889, 1619
518, 1906, 1634
519, 1938, 1622
520, 1905, 1601
521, 1919, 1691
522, 2121, 1652
523, 1900, 1635
524, 1999, 1717
525, 1977, 1646
526, 1924, 1648
527, 1982, 1676
528, 1933, 1650
529, 1927, 1686
530, 1941, 1696
531, 1928, 1670
532, 1951, 1666
533, 1933, 1712
534, 1956, 1677
535, 1949, 1789
536, 1998, 1694
537, 1954, 1689
538, 1969, 1701
539, 1961, 1719
540, 1972, 1719
541, 1972, 1817
542, 1983, 1700
543, 1970, 1716
544, 1989, 1696
545, 1989, 1752
546, 1997, 1712
547, 2006, 1718
548, 2005, 1771
549, 1987, 1729
550, 2010, 1723
551, 2003, 1762
552, 2025, 1734
553, 2022, 1774
554, 2033, 1783
555, 2032, 1788
556, 2024, 1745
557, 2084, 1742
558, 2043, 1721
559, 2046, 1760
560, 2062, 1785
561, 2045, 1753
562, 2050, 1758
563, 2318, 1742
564, 2078, 1760
565, 2065, 1780
566, 2074, 1781
567, 2074, 1778
568, 2076, 1824
569, 2071, 1806
570, 2078, 1809
571, 2085, 1826
572, 2093, 1814
573, 2101, 1807
574, 2104, 1819
575, 2104, 1813
576, 2101, 1846
577, 2094, 1808
578, 2117, 1793
579, 2115, 1833
580, 2127, 1807
581, 2126, 1813
582, 2133, 1862
583, 2135, 1864
584, 2138, 1862
585, 2134, 1820
586, 2184, 1862
587, 2158, 1833
588, 2165, 1818
589, 2155, 1839
590, 2158, 1877
591, 2154, 1836
592, 2164, 1844
593, 2160, 1882
594, 2167, 1859
595, 2168, 1867
596, 2184, 1893
597, 2171, 1859
598, 2188, 1861
599, 2165, 1896
600, 2199, 1922
601, 2182, 1885
602, 2208, 1880
603, 2200, 1891
604, 2202, 1902
605, 2208, 1954
606, 2223, 1906
607, 2213, 1914
608, 2221, 1912
609, 2212, 1913
610, 2225, 1912
611, 2225, 1922
612, 2244, 1914
613, 2234, 1915
614, 2243, 1946
615, 2243, 1982
616, 2250, 1914
617, 2241, 2004
618, 2252, 2003
619, 2241, 1933
620, 2263, 1941
621, 2265, 1981
622, 2277, 1957
623, 2272, 1967
624, 2260, 2010
625, 2292, 1944
626, 2274, 1945
627, 2291, 1953
628, 2284, 1949
629, 2291, 2010
630, 2312, 1986
631, 2293, 1995
632, 2305, 1970
633, 2296, 1987
634, 2313, 1968
635, 2319, 1988
636, 2316, 1965
637, 2318, 1976
638, 2264, 1979
639, 2254, 1965
640, 2281, 2003
641, 2274, 1960
642, 2297, 1992
643, 2277, 1973
644, 2316, 1990
645, 2297, 1980
646, 2310, 1966
647, 2307, 1973
648, 2315, 2008
649, 2308, 1985
650, 2312, 2009
651, 2313, 1983
652, 2333, 1988
653, 2316, 2025
654, 2334, 2011
655, 2330, 2032
656, 2356, 2031
657, 2335, 2045
658, 2362, 2006
659, 2337, 2004
660, 2349, 2003
661, 2368, 2040
662, 2376, 2011
663, 2370, 2003
664, 2372, 2039
665, 2372, 2050
666, 2384, 2036
667, 2383, 2057
668, 2378, 2040
669, 2402, 2063
670, 2381, 2074
671, 2386, 2090
672, 2384, 2073
673, 2432, 2076
674, 2412, 2054
675, 2412, 2096
676, 2399, 2055
677, 2427, 2090
678, 2421, 2071
679, 2409, 2081
680, 2409, 2093
681, 2420, 2089
682, 2446, 2080
683, 2430, 2110
684, 2430, 2115
685, 2441, 2126
